,loss,acc,val_loss,val_acc
27,0.3010402321815491,0.8805000185966492,0.27516433596611023,0.8930277228355408
28,0.3170267641544342,0.8715000152587891,0.25988641381263733,0.9000318646430969
29,0.33539918065071106,0.8715000152587891,0.24449609220027924,0.9086278080940247
30,0.32796815037727356,0.8690000176429749,0.26038432121276855,0.9009869694709778
31,0.33337247371673584,0.8665000200271606,0.2455863356590271,0.9079911112785339
32,0.3130176365375519,0.8709999918937683,0.21629337966442108,0.9169054627418518
33,0.3071555495262146,0.871999979019165,0.23995590209960938,0.9149952530860901
34,0.3206471800804138,0.8684738874435425,0.26363152265548706,0.9086278080940247
35,0.29612377285957336,0.8755000233650208,0.22600723803043365,0.9156319499015808
36,0.3255302906036377,0.8679999709129333,0.27207934856414795,0.8946195244789124
37,0.2768348753452301,0.8960000276565552,0.23618784546852112,0.9076727032661438
38,0.28664904832839966,0.8945000171661377,0.24539774656295776,0.9089462161064148
39,0.31307587027549744,0.8744980096817017,0.24676501750946045,0.9118115305900574
40,0.2770920395851135,0.8914999961853027,0.2015104591846466,0.9264565706253052
41,0.26883751153945923,0.8980000019073486,0.2869316637516022,0.8882521390914917
42,0.30074554681777954,0.8835341334342957,0.2182728350162506,0.9172238111495972
43,0.2797941267490387,0.8845000267028809,0.2196289300918579,0.9184972643852234
44,0.29550355672836304,0.8799999952316284,0.26094189286231995,0.9041706323623657
45,0.2531798779964447,0.9010000228881836,0.2340136617422104,0.9134033918380737
46,0.25881269574165344,0.9004999995231628,0.21231146156787872,0.9219993352890015
47,0.2763616442680359,0.8989999890327454,0.21957285702228546,0.9178605675697327
48,0.2621302008628845,0.8920000195503235,0.20634137094020844,0.9344158172607422
49,0.2817535698413849,0.8999999761581421,0.20393502712249756,0.9270932674407959
50,0.2552615702152252,0.9020000100135803,0.20812758803367615,0.9299586415290833
51,0.26118165254592896,0.9020000100135803,0.1970577836036682,0.934097409248352
52,0.29325738549232483,0.8914999961853027,0.220484659075737,0.9242279529571533
53,0.25892215967178345,0.8930000066757202,0.2208709567785263,0.9280483722686768
54,0.2754865288734436,0.9035000205039978,0.2030409574508667,0.9235911965370178
55,0.259661465883255,0.8949999809265137,0.2025386244058609,0.9299586415290833
56,0.24355708062648773,0.9075000286102295,0.21362370252609253,0.931868851184845
57,0.2819046378135681,0.8920682668685913,0.19974039494991302,0.930595338344574
58,0.23144643008708954,0.9049999713897705,0.23419874906539917,0.922636091709137
59,0.25695836544036865,0.906499981880188,0.21904291212558746,0.922636091709137
60,0.2599271535873413,0.9116466045379639,0.2002052217721939,0.9251830577850342
61,0.2869381904602051,0.8960000276565552,0.18325725197792053,0.9395096898078918
62,0.21271012723445892,0.9225000143051147,0.24664294719696045,0.9219993352890015
63,0.2753911316394806,0.902999997138977,0.20006197690963745,0.9369627237319946
64,0.25025391578674316,0.906000018119812,0.2393706738948822,0.9184972643852234
65,0.2495366632938385,0.9141566157341003,0.20483934879302979,0.927411675453186
66,0.23559139668941498,0.9089999794960022,0.21522310376167297,0.9344158172607422
67,0.24595335125923157,0.9125000238418579,0.1999373883008957,0.9417383074760437
68,0.24260051548480988,0.9169999957084656,0.17897924780845642,0.9420566558837891
69,0.23914429545402527,0.9120000004768372,0.19348712265491486,0.9433301687240601
70,0.2599019706249237,0.9081325531005859,0.24790331721305847,0.923909604549408
71,0.25658243894577026,0.9160000085830688,0.1972988098859787,0.9309137463569641
72,0.22971579432487488,0.9225000143051147,0.22578904032707214,0.9191340208053589
73,0.23582252860069275,0.9154999852180481,0.20197880268096924,0.9315504431724548
74,0.24115461111068726,0.9049999713897705,0.1893376260995865,0.935370922088623
75,0.250111848115921,0.9070000052452087,0.19361507892608643,0.9407832026481628
76,0.23831294476985931,0.9035000205039978,0.18010075390338898,0.9458771347999573
77,0.24398481845855713,0.9129999876022339,0.17519773542881012,0.9430117607116699
78,0.22056424617767334,0.9129999876022339,0.1754184365272522,0.9500159025192261
79,0.23134970664978027,0.9154999852180481,0.19274179637432098,0.9407832026481628
80,0.25615933537483215,0.906000018119812,0.18966053426265717,0.9455587267875671
81,0.23872371017932892,0.9204999804496765,0.20820802450180054,0.9315504431724548
82,0.26070624589920044,0.9125000238418579,0.15181896090507507,0.9490607976913452
83,0.21023890376091003,0.9196786880493164,0.17153982818126678,0.9375994801521301
84,0.24053455889225006,0.9114999771118164,0.15187287330627441,0.9487424492835999
85,0.2211012840270996,0.9235000014305115,0.18290598690509796,0.9391913414001465
86,0.2375781089067459,0.921500027179718,0.15731573104858398,0.946513831615448
87,0.21444597840309143,0.9160000085830688,0.16682544350624084,0.9436485171318054
88,0.2243550717830658,0.9171686768531799,0.18061339855194092,0.935370922088623
89,0.20047464966773987,0.9259999990463257,0.19234420359134674,0.9481056928634644
90,0.24691325426101685,0.909500002861023,0.182770237326622,0.9481056928634644
91,0.23774293065071106,0.9150000214576721,0.2041793316602707,0.934097409248352
92,0.2098941057920456,0.9204999804496765,0.17262502014636993,0.9487424492835999
93,0.22607603669166565,0.921500027179718,0.16785286366939545,0.9446036219596863
94,0.2273743450641632,0.9139999747276306,0.1830575168132782,0.9481056928634644
95,0.2196023166179657,0.9164999723434448,0.16669602692127228,0.9458771347999573
96,0.20400843024253845,0.9334999918937683,0.1768484264612198,0.9442852735519409
97,0.213936910033226,0.925000011920929,0.17964737117290497,0.947787344455719
98,0.21710248291492462,0.9196786880493164,0.18286636471748352,0.9420566558837891
99,0.18939179182052612,0.9350000023841858,0.1923580765724182,0.9426934123039246
