,loss,acc,val_loss,val_acc
0,0.7726438045501709,0.6034136414527893,0.6701428294181824,0.6074498295783997
1,0.641745388507843,0.634036123752594,0.5642563104629517,0.6752626299858093
2,0.5994964838027954,0.6757028102874756,0.5040981769561768,0.7249283790588379
3,0.5643831491470337,0.7009999752044678,0.4099215865135193,0.8277618885040283
4,0.5177608728408813,0.7434999942779541,0.4061944782733917,0.8121617436408997
5,0.514609694480896,0.7434999942779541,0.3808271884918213,0.8172556757926941
6,0.5163419842720032,0.7510040402412415,0.37709829211235046,0.842088520526886
7,0.4903564751148224,0.7555000185966492,0.35720011591911316,0.8519579768180847
8,0.47179245948791504,0.7670000195503235,0.3354756832122803,0.861190676689148
9,0.4705246388912201,0.7785000205039978,0.3543527126312256,0.850047767162323
10,0.472133070230484,0.7764999866485596,0.49454405903816223,0.7516714334487915
11,0.46835681796073914,0.7770000100135803,0.3372061252593994,0.8545049428939819
12,0.4345579445362091,0.7940000295639038,0.31882691383361816,0.8713785409927368
13,0.4510751962661743,0.784500002861023,0.31124767661094666,0.8548232913017273
14,0.4250398278236389,0.800000011920929,0.374946653842926,0.8357211351394653
15,0.41937679052352905,0.7975000143051147,0.2794226408004761,0.8822031021118164
16,0.42774736881256104,0.7900000214576721,0.2771042287349701,0.8857051730155945
17,0.4322720766067505,0.7954999804496765,0.2609238624572754,0.8914358615875244
18,0.39409708976745605,0.8199999928474426,0.26603904366493225,0.8898440003395081
19,0.39826980233192444,0.8180000185966492,0.30814987421035767,0.8608723282814026
20,0.4040469825267792,0.815500020980835,0.2844230532646179,0.8809296488761902
21,0.42048379778862,0.8004999756813049,0.3177070617675781,0.8538681864738464
22,0.4050205945968628,0.8130000233650208,0.2699151337146759,0.8869786858558655
23,0.3966771960258484,0.8097389340400696,0.2793668508529663,0.8822031021118164
24,0.36635729670524597,0.8328313231468201,0.24208055436611176,0.9009869694709778
25,0.38524359464645386,0.8259999752044678,0.2508379817008972,0.902260422706604
26,0.3754577338695526,0.8268072009086609,0.2852186858654022,0.8777459263801575
27,0.38415536284446716,0.8215000033378601,0.3395613729953766,0.8484559059143066
28,0.3616558909416199,0.8385000228881836,0.24104870855808258,0.9044890403747559
29,0.3524226248264313,0.8339999914169312,0.23911592364311218,0.9048073887825012
30,0.3690805733203888,0.8270000219345093,0.2370290905237198,0.9073543548583984
31,0.3655555248260498,0.8389999866485596,0.2398366630077362,0.9038522839546204
32,0.36623427271842957,0.8335000276565552,0.2317790389060974,0.9099013209342957
33,0.3528803288936615,0.8443775177001953,0.22183533012866974,0.9105380177497864
